sentence,ambigous_word,label,sense
"['നിന്റെ/N_NN', 'സംശയങ്ങൾക്കെല്ലാം/N_NN', 'ഉത്തരം/N_NN', 'ക്രമേണ/RB', 'തരുന്നുണ്ട്/V_VM_VF']",ഉത്തരം,3,ഉത്തരം
"['കുഞ്ചൻ/N_NN', 'നമ്പ്യാരാ/RD_RDF', 'എന്ന്/CC_CCS_UT', 'ഉത്തരം/N_NN', 'പറഞ്ഞുവെന്നാണ്/N_NN', 'ഐതിഹ്യം/N_NN']",ഉത്തരം,3,ഉത്തരം
"['നമ്പ്യാർ/N_NN', 'വെറുതെയെന്ന/V_VM_VNF', 'കണക്കിന്/N_NN', 'ഉത്തരം/N_NN', 'നല്ല/JJ', 'താളി/N_NN']",ഉത്തരം,3,ഉത്തരം
"['ചോദ്യത്തിന്/N_NN', 'ശരിയായ/JJ', 'ഉത്തരം/N_NN', 'നമ്പ്യാർ/N_NN', 'തന്നിരിക്കുന്നു/V_VM_VF']",ഉത്തരം,3,ഉത്തരം
"['എത്ര/QT_QTF', 'രസകരമായി/N_NN', 'നല്ലതളി/N_NN', 'എന്നതിലെ/N_NN', 'ഉത്തരം/N_NN', 'ഇങ്ങനെയാണ്/V_VM_VF']",ഉത്തരം,3,ഉത്തരം
"['ഉത്തരം/N_NN', 'പറഞ്ഞുകഴിഞ്ഞതും/V_VM_VNF', 'ഇരുവരും/PR_PRP', 'പൊട്ടിച്ചിരിച്ചു/V_VM_VF']",ഉത്തരം,3,ഉത്തരം
"['അതിനു/DM_DMD', 'ഉത്തരമായി/RB', 'നമ്പ്യാർ/N_NN']",ഉത്തരം,3,ഉത്തരം
"['തീർത്തും/N_NN', 'നർമത്തോടുകൂടിയുള്ളതായിരുന്നു/V_VM_VF', 'നമ്പ്യാരുടെ/N_NN', 'ഉത്തരം/N_NN']",ഉത്തരം,3,ഉത്തരം
"['കുഞ്ചൻ/N_NN', 'നമ്പ്യാർ/N_NN', 'ഉത്തരം/N_NN', 'പറഞ്ഞതിങ്ങനെയാണ്/N_NN', 'നമ്പിയാര്/N_NN']",ഉത്തരം,3,ഉത്തരം
"['അതിനുത്തരം/N_NN', 'ശ്ലോകത്തിലായിരുന്നു/V_VM_VF', 'നമ്പ്യാർ/N_NN', 'പറഞ്ഞത്/V_VM_VNF']",ഉത്തരം,3,ഉത്തരം
"['ചോദ്യത്തിനുള്ള/JJ', 'ഉത്തരം/N_NN', 'നിന്റെ/N_NN', 'മുഖത്തുതന്നെയുണ്ട്/V_VM_VF']",ഉത്തരം,3,ഉത്തരം
"['ആഹാരം/N_NN', 'കഴിച്ചുവോ/V_VM_VNF', 'ചോദിക്കുമ്പോൾ/V_VM_VNF', 'ഉത്തരമായി/RB', 'പറയണം/V_VM_VF']",ഉത്തരം,3,ഉത്തരം
"['ഓട്ടം/N_NN', 'നിർത്താതെ/V_VM_VNF', 'പുഴു/QT_QTC', 'ഉത്തരം/N_NN']",ഉത്തരം,3,ഉത്തരം
"['ഉത്തരമായി/RB', 'നമ്പ്യാർ/N_NN', 'പറഞ്ഞിതിങ്ങനെയാണ്/N_NN']",ഉത്തരം,3,ഉത്തരം
"['സദ്യയ്ക്കു/N_NN', 'പോകാറായപ്പോൾ/V_VM_VNF', 'മൂസ്സാമ്പൂരി/N_NN', 'നാലുകെട്ടിന്റെ/N_NN', 'നടുമുറ്റത്തു/N_NN', 'കിടന്നിരുന്ന/V_VM_VNF', 'ആട്ടുകല്ലെടുത്ത്/N_NN', 'അങ്കണത്തിന്റെ/N_NN', 'ഉത്തരത്തിൻമേൽ/N_NN', 'വെച്ചിട്ടാണു/N_NN', 'പോയത്/V_VM_VNF']",ഉത്തരം,4,താങ്ങ്
"['നോക്കിച്ചെന്നപ്പോൾ/V_VM_VNF', 'കല്ല്/N_NN', 'ഉത്തരത്തിലിരിക്കുന്നതായി/RB', 'കണ്ടു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['കക്ഷത്തിൽ/N_NN', 'ഉള്ളത്/V_VM_VNF', 'പോവുകയും/V_VM_VNF', 'ഉത്തരത്തിൽ/N_NN', 'ഉള്ളത്/V_VM_VF', 'കിട്ടിയതും/V_VM_VNF', 'ഇല്ല/RP_NEG']",ഉത്തരം,4,താങ്ങ്
"['ഒരിക്കൽ/RD_RDF', 'സ്ത്രീ/N_NN', 'ഗൃഹത്തിലുള്ള/N_NN', 'ഉത്തരത്തിൽനിന്ന്/V_VM_VNF', 'എന്തോ/DM_DMR', 'സാധനം/N_NN', 'എടുക്കുന്നതിനായി/RB', 'വലത്തെ/N_NN', 'കയ്യുയർത്തി/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['പുരയ്ക്കകത്തു/N_NN', 'കിടന്നുറങ്ങുന്ന/V_VM_VNF_RP', 'കൊച്ചുപെൺകുട്ടികളെ/N_NN', 'എടുത്തു/V_VM_VNF_VBN', 'നാലുകെട്ടിന്റെ/N_NN', 'മുകളിലുള്ള/N_NST', 'ഉത്തരത്തിന്മേൽ/N_NN', 'കൊണ്ടു/PSP', 'ചെന്നു/V_VM_VF', 'കിടത്തുക/V_VM_VINF']",ഉത്തരം,4,താങ്ങ്
"['കേരളീയ/JJ', 'ഗൃഹ/N_NN', 'നിർമ്മാണ/JJ', 'രീതിയിൽ/N_NN', 'രണ്ടു/QT_QTC', 'തൂണുകളുടെ/N_NN', 'ഇടയിൽ/N_NN', 'കിടക്കുന്ന/V_VM_VNF', 'കെട്ടിടഭാഗം/N_NN', 'ആണ്/V_VM', 'ഉത്തരം/N_NN']",ഉത്തരം,4,താങ്ങ്
"['മുകളിൽ/N_NN', 'നിന്നുള്ള/PSP', 'ഭാരം/N_NN', 'താങ്ങുകയാണ്/N_NN', 'ഉത്തരങ്ങളുടെ/N_NN', 'ധർമ്മം/N_NN']",ഉത്തരം,4,താങ്ങ്
"['കെട്ടിടങ്ങൾ/N_NN', 'പാലങ്ങൾ/N_NN', 'എന്നിവയുടെ/N_NN', 'മുകളിൽ/N_NN', 'നിന്നുള്ള/PSP', 'ഭാരം/N_NN', 'താങ്ങി/V_VM_VF', 'ഭാരം/N_NN', 'ചുമരുകളോ/N_NN', 'തൂണുകളോ/N_NN', 'വഴി/PSP', 'താഴോട്ടെത്തിക്കുകയാണ്/N_NN', 'ഉത്തരങ്ങളുടെ/N_NN', 'പ്രധാന/JJ', 'ധർമം/N_NN']",ഉത്തരം,4,താങ്ങ്
"['കല്ലിന്റെ/N_NN', 'വലിവു/N_NN', 'ശക്തി/N_NN', 'കുറവായതുകാരണം/N_NN', 'ഉത്തരത്തിനായി/RB', 'ഉപയോഗിച്ചുവരുന്നില്ല/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരങ്ങളുടെ/N_NN', 'അറ്റങ്ങൾ/N_NN', 'താങ്ങുകളുമായാണ്/N_NN', 'ബന്ധിപ്പിച്ചിരിയ്ക്കുന്നത്/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉരുക്കിന്റെ/N_NN', 'ആവിർഭാവത്തോടെ/N_NN', 'വലിയ/JJ', 'വലിയ/JJ', 'ഉത്തരങ്ങൾ/N_NN', 'നിഷ്പ്രയാസം/N_NN', 'നിർമ്മിക്കാമെന്നായി/N_NN']",ഉത്തരം,4,താങ്ങ്
"['ഉരുക്കിന്റെ/N_NN', 'മർദനശക്തിയും/N_NN', 'വലിവ്/N_NN', 'ശക്തിയും/N_NN', 'ഉപയോഗപ്പെടുത്തിയാണ്/N_NN', 'നീളൻ/V_VM_VNF_INF', 'ഉരുക്കുത്തരങ്ങൾ/N_NN', 'നിർമ്മിക്കുന്നത്/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['പ്രബലിത/JJ', 'സിമന്റ്/RD_RDF', 'കോൺക്രീറ്റും/RD_RDF', 'പുർവ/N_NN', 'പ്രബലിത/JJ', 'സിമന്റ്/RD_RDF', 'കോൺക്രീറ്റും/RD_RDF', 'ഉത്തരങ്ങളുടെ/N_NN', 'നിർമ്മാണപ്രക്രിയയെ/N_NN', 'ആകെ/QT_QTF', 'മാറ്റുകയായി/N_NN']",ഉത്തരം,4,താങ്ങ്
"['കോൺക്രീറ്റ്/RD_RDF', 'ഉത്തരങ്ങൾക്ക്/N_NN', 'ഉരുക്കുത്തരങ്ങളെ/N_NN', 'അപേക്ഷിച്ച്/PSP', 'സംരക്ഷണച്ചെലവ്/N_NN', 'കുറവാണ്/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['വലിയ/JJ', 'കെട്ടിടസമുച്ചയങ്ങളിലും/N_NN', 'പാലങ്ങളിലുമെല്ലാം/N_NN', 'അനിവാര്യമായ/JJ', 'ഘടകമാണ്/N_NN', 'ഇരുമ്പുകമ്പി/N_NN', 'ചേർത്ത/JJ', 'കോൺക്രീറ്റ്/RD_RDF', 'ഉത്തരങ്ങൾ/N_NN']",ഉത്തരം,4,താങ്ങ്
"['സാങ്കേതികമായി/N_NN', 'രണ്ട്/QT_QTC', 'രീതിയിലുള്ള/N_NN', 'കമ്പി-കോൺക്രീറ്റ്/RD_RDF', 'ശാക്തീകരിച്ച/V_VM_VNF_RP', 'കോൺക്രീറ്റ്/RD_RDF', 'അഥവാ/CC_CCS', 'റീ-ഇൻഫോഴ്സ്ഡ്/RD_RDF', 'കോൺക്രീറ്റ്/RD_RDF', 'ഉത്തരങ്ങളാണ്/N_NN', 'പൊതുവായി/N_NN', 'ഉപയോഗത്തിലുള്ളത്/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['തട്ടിൻപുറത്തു/N_NN', 'കയറിയപ്പോൾ/V_VM_VNF', 'ഉത്തരത്തിൽ/N_NN', 'പാമ്പിനെ/N_NN', 'കണ്ടു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഒരുപാട്/QT_QTF', 'നാളായി/N_NN', 'തപ്പി/N_NN', 'കൊണ്ട്/PSP', 'ഇരുന്ന/V_VM_VNF', 'പുസ്തകം/N_NN', 'ഉത്തരത്തിൽ/N_NN', 'വെച്ചിട്ടുണ്ട്/V_VM_VF', 'അമ്മ/N_NN']",ഉത്തരം,4,താങ്ങ്
"['മച്ച്/V_VM_VNF', 'വൃത്തി/N_NN', 'ആക്കാൻ/V_VM_VNF_INF', 'ചെന്നപ്പോഴാണ്/N_NN', 'ഉത്തരത്തിൽ/N_NN', 'എലി/N_NNP', 'ചത്ത്/N_NN', 'ഇരിക്കുന്നത്/V_VM_VNF', 'കണ്ടത്/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'നിലത്തേക്ക്/N_NN', 'വലിയ/JJ', 'പാമ്പ്/N_NN', 'വീണു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['തട്ടിൻപുറത്ത്/N_NN', 'കയറിയപ്പോഴാണ്/N_NN', 'ഉത്തരത്തിൽ/N_NN', 'എന്തോ/DM_DMR', 'ഇരിക്കുന്നത്/V_VM_VNF', 'കണ്ടത്/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['അച്ഛൻ/N_NN', 'ഉത്തരത്തിൽ/N_NN', 'ആണ്/V_VM', 'തൂങ്ങി/V_VM_VNF_VBN', 'മരിച്ചത്/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['നന്ദൻ/N_NNP', 'പതിയെ/N_NN', 'കോണിപ്പടികൾ/N_NN', 'കയറി/V_VM_VF', 'തട്ടിൻ/N_NNP', 'മുകളിൽ/N_NN', 'എത്തി/V_VM_VF', 'ഉത്തരത്തിൽ/N_NN', 'കൈകൾ/N_NN', 'എത്തി/V_VM_VF', 'പിടിച്ചു/V_VM_VNF_VBN']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിനു/N_NN', 'മുകളിൽ/N_NN', 'ആയി/V_VM_VNF', 'കുറിഞ്ഞി/N_NN', 'പൂച്ച/V_VM_VNF', 'കിടന്ന്/V_VM_VNF', 'ഉറങ്ങുന്നുണ്ടായിരുന്നു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['വീട്ടിലെ/N_NN', 'ഉത്തരത്തോളം/N_NN', 'വരും/V_VM_VF', 'മരത്തിന്റെ/N_NN', 'വലുപ്പം/N_NN']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിനു/N_NN', 'അടുത്ത/N_NST', 'പലക/N_NN', 'പൊളിഞ്ഞു/V_VM_VF', 'വീണു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'ഇരുന്ന്/V_VM_VNF', 'പല്ലി/N_NNP', 'ചിലച്ചപ്പോൾ/V_VM_VNF', 'മുത്തച്ചി/N_NNP', 'പറഞ്ഞതിൽ/N_NN', 'സത്യം/N_NN', 'ഉണ്ടെന്ന്/V_VM_VNF', 'അമ്മ/N_NN']",ഉത്തരം,4,താങ്ങ്
"['മുത്തശ്ശി/N_NN', 'കിടന്ന്/V_VM_VNF', 'ഇരുന്ന/V_VM_VNF', 'കട്ടിൽ/N_NN', 'ഉത്തരത്തോളം/PSP', 'പൊക്കി/V_VM_VNF_VBN', 'കറക്കി/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'പത്തു/QT_QTC', 'പച്ച/N_NN', 'തത്ത/JJ', 'ചത്ത്/N_NN', 'കൊത്തി/V_VM_VNF_VBN', 'ഇരുന്നു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['പള്ളിക്കകത്തു/N_NN', 'ഇരുവശത്ത്/N_NN', 'തൂണ്/N_NN', 'നിറുത്തി/V_VM_VF', 'ഉത്തരവും/N_NN', 'വെച്ച്/PSP', 'റാന്തൽ/V_VM_VNF', 'വശത്തു/N_NN', 'ചുവര്/PR_PRQ', 'കെട്ടി/V_VM_VNF']",ഉത്തരം,4,താങ്ങ്
"['ഭംഗിയുള്ള/JJ', 'തൂണിന്റെ/N_NN', 'ഉയരം/N_NN', 'ഉത്തരത്തോളം/N_NN', 'വരും/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'നിന്നും/PSP', 'താഴെ/N_NST', 'വീണ/JJ', 'പാമ്പിന്/N_NN', 'ജീവൻ/N_NN', 'ഇല്ലായിരുന്നു/RP_NEG']",ഉത്തരം,4,താങ്ങ്
"['മഴ/N_NN', 'കാലത്തു/N_NN', 'ചോരുന്ന/V_VM_VNF', 'വീടിന്റെ/N_NN', 'ഉത്തരം/N_NN', 'പോലും/PSP', 'ഇടിഞ്ഞു/V_VM_VNF_VBN', 'വീണു/V_VM_VF', 'എന്ന്/CC_CCS', 'വരും/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഓട്/N_NN', 'പെറുക്കി/V_VM_VNF', 'എടുക്കുന്നതിനു/N_NN', 'ഇടയിൽ/N_NN', 'ഉത്തരത്തിൽ/N_NN', 'വലിയ/JJ', 'അണലി/N_NNP', 'ഫണം/N_NN', 'വിടർത്തി/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരവും/N_NN', 'കഴുക്കോലുകളും/N_NN', 'എല്ലാം/QT_QTF', 'ചിതൽ/V_VM_VNF', 'അരിച്ച്/V_VM_VNF', 'ഇരിക്കുക/V_VM_VINF', 'ആണ്/V_VM']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിന്/N_NN', 'അത്ര/N_NN', 'ബലം/N_NN', 'പോരാ/N_NN']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'വെച്ചതിനാൽ/CC_CCD', 'അച്ഛന്റെ/N_NN', 'പേഴ്സ്/RD_RDF', 'എടുക്കാൻ/V_VM_VNF_INF', 'കസേരയിൽ/N_NN', 'കയറി/V_VM_VNF_VBN', 'നിൽക്കേണ്ടി/V_VM_VNF', 'വന്നു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['പരീക്ഷയിൽ/N_NN', 'തോറ്റത്/V_VM_VF', 'അറിഞ്ഞ/V_VM_VNF_RP', 'അച്ഛൻ/RD_RDF', 'ഉത്തരത്തിൽ/N_NN', 'ഇരുന്ന/V_VM_VNF', 'വടി/N_NN', 'എടുത്ത്/V_VM_VNF', 'ഒരുപാട്/QT_QTF', 'തല്ലി/N_NNP']",ഉത്തരം,4,താങ്ങ്
"['വീട്ടിലെ/N_NN', 'ഉത്തരത്തിലും/N_NN', 'തട്ടിൻ/N_NNP', 'മുകളിലും/N_NN', 'എല്ലാം/QT_QTF', 'എലികൾ/N_NN', 'ഓടി/RB', 'കളിച്ചിട്ട്/V_VM_VNF', 'രാത്രിയിലെ/N_NNP', 'ഉറക്കം/N_NN', 'പോലും/PSP', 'ശരിയാവുന്നില്ല/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['അടുത്ത/N_NST', 'വീട്ടിലെ/N_NN', 'തട്ടിൻ/N_NNP', 'മുകളിലും/N_NN', 'ഉത്തരത്തിലും/N_NN', 'ആയി/V_VM_VNF', 'ഒരുപാട്/QT_QTF', 'പൊടിയും/N_NN', 'മാറാലയും/N_NN', 'ഉണ്ടായിരുന്നു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['പൂച്ച/V_VM_VNF_RP', 'പ്രസിവിച്ച/V_VM_VNF', 'കുഞ്ഞുങ്ങൾ/N_NN', 'എല്ലാം/QT_QTF', 'ഉത്തരത്തിലൂടെ/N_NN', 'ഓടി/RB', 'കളിച്ചു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['പഴ/N_NNP', 'കുല/N_NN', 'പഴുക്കാൻ/V_VM_VNF_INF', 'ആയി/V_VM_VNF', 'ഉത്തരത്തിൽ/N_NN', 'കെട്ടി/V_VM_VNF', 'തൂക്കി/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'കൊണ്ടുവെച്ച/V_VM_VNF_RP', 'തരക/JJ', 'പാത്രങ്ങൾ/N_NN', 'എടുത്ത്/V_VM_VNF', 'പുറത്ത്/N_NST', 'വെക്കണം/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['വീടിന്റെ/N_NN', 'ഉത്തരത്തിൽ/N_NN', 'ആണ്/V_VM', 'കെട്ടി/V_VM_VNF', 'തൂങ്ങി/V_VM_VF', 'ആടിയത്/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ദിവസം/N_NN', 'മുഴുവൻ/N_NN', 'പണി/N_NN', 'എടുക്കണം/V_VM_VF', 'ഉത്തരം/N_NN', 'ഒന്ന്/QT_QTC', 'വൃത്തി/N_NN', 'ആക്കി/V_VM_VNF_VBN', 'എടുക്കാൻ/V_VM_VNF_INF']",ഉത്തരം,4,താങ്ങ്
"['ചാക്കിലെ/N_NN', 'തേങ്ങ/N_NN', 'തപ്പി/N_NN', 'പോയപ്പോ/RD_RDF', 'അതാ/N_NNP', 'കിടക്കുന്നു/V_VM_VF', 'ഉത്തരത്തിൽ/N_NN']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'സൂക്ഷിച്ച/V_VM_VNF_RP', 'പുസ്തക/N_NN', 'താളുകളിൽ/N_NN', 'ചിതൽ/PSP', 'അരിക്കാതെ/V_VM_VNF', 'കിടപ്പ്/N_NN', 'ഉണ്ട്/V_VM_VF', 'നീയും/N_NN', 'നിന്റെ/N_NN', 'ഓർമകളും/N_NN']",ഉത്തരം,4,താങ്ങ്
"['ഒരുപാട്/QT_QTF', 'നാളായില്ലേ/V_VM_VNF', 'ഉത്തരത്തിൽ/N_NN', 'സൂക്ഷിച്ച/V_VM_VNF_RP', 'അത്രയും/DM_DMD', 'സാധനങ്ങൾ/N_NN', 'ചിതൽ/QT_QTF', 'അരിച്ച്/V_VM_VNF', 'പോയി/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിലേക്ക്/N_NN', 'ഒന്ന്/QT_QTC', 'കേറി/N_NN', 'നോക്കിയാൽ/V_VM_VNF', 'അറിയാം/V_VM_VF', 'കഴിവുകൾ/N_NN', 'പുസ്തകങ്ങളിൽ/N_NN']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'കിടന്നു/V_VM_VF', 'പല്ലി/N_NNP', 'ചിലച്ചു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
"['ഉത്തരത്തിൽ/N_NN', 'നിറയെ/QT_QTF', 'മാറാല/N_NN', 'നിറഞ്ഞു/V_VM_VNF_VBN', 'ഇരിക്കുന്നു/V_VM_VF']",ഉത്തരം,4,താങ്ങ്
